43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,45,43,43,45,45,56,56,56,57,57,57,53,53,56,56,57,53,53,53,53,53,53,53,53,53,53,53,43,53,53,53,53,53,53,53,53,53,53,56,53,57,53,56,56,56,56,56,56,56,57,56,56,56,56,43,43,43,43,43,56,56,56,56,56,56,56,43,53,53,53,53,53,53,57,57,57,57,57,53,53,53,53,53,53,53,43,43,43,43,43,43,53,53,53,56,57,56,56,56,57,57,57,56,56,53,53,53,53,53,53,53,53,57,57
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,44,44,42,42,42,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,42,42,42,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,42,42,42,42,42,42,42,42,44,44,44,44,42,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,42,42,42,42,42,42,42,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,42,42,42,42,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,42,42,42,42,42,47,47,47,47,47,47,47,42,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,42,42,42,42,42,42,42,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,48,48,46,46,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,46,46,46,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,92,48,48,48,46,46,48,46,46,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,46,46,46,46,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,89,89,89,55,55,89,89,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,47,55,55,55,47,47,47,49,49,55,55,55,55,55,55,55,55,55,55,55,49,49,49,49,49,55,55,55,55,55,55,55,55,55,55,55,55,55,89,49,49,49,89,89,89,89,89,89,49,49,92,89,89,89,55,89,89,89,89,89,89,89,89,89,89,89,89,55,55,55,55,55,49,49,49,49,49,49,55,55,55,55,55,55,55,89,89,89,55,89,55,55,55,55,89,49,89,89,89,49,49,49,89,89,55,55,55,55,55,55,55,55,49,49
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,50,50,50,50,50,50,48,48,50,50,50,50,50,50,50,50,50,50,50,50,48,50,50,50,50,50,50,50,50,50,50,48,50,50,50,48,90,48,90,90,48,90,50,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,48,48,48,50,50,50,48,50,48,48,90,90,90,90,90,90,50,50,50,50,50,50,50,50,90,50
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,49,49,49,49,137,51,51,51,51,51,51,51,51,51,51,51,137,137,137,137,137,137,137,51,51,51,51,51,51,51,51,51,51,51,49,137,137,137,49,91,49,91,91,49,91,91,49,49,49,49,51,51,49,51,51,49,49,49,49,49,49,49,49,51,51,51,51,137,137,137,137,137,137,137,51,51,51,51,51,51,51,49,49,49,51,51,51,51,51,51,49,137,49,49,91,91,91,91,91,91,51,51,137,137,137,137,51,51,91,91
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,50,50,52,52,57,57,57,57,57,57,57,57,57,50,50,50,50,50,50,50,57,57,57,57,57,57,57,57,57,57,57,57,50,50,50,57,50,57,50,50,57,50,50,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,50,50,50,50,50,50,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,50,57,57,50,50,50,50,50,50,57,57,50,50,50,57,57,57,50,50
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,83,83,83,83,66,66,66,51,51,51,51,51,51,51,51,51,51,51,51,83,83,83,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,83,83,83,83,83,83,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,83,51,51,51,51,51,51,51,51,51,51,83,83,83,51,51,51,51,51
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,56,56,56,57,57,57,57,57,54,56,56,57,54,54,54,54,54,54,54,54,54,54,54,44,54,54,54,54,54,54,54,54,54,54,56,54,57,54,56,56,56,57,56,56,57,57,56,56,56,56,44,44,44,44,44,56,56,56,56,56,56,56,44,54,54,54,54,54,54,57,57,57,57,57,54,54,54,54,54,54,54,44,44,44,44,44,44,54,54,54,56,57,56,56,57,57,57,57,56,56,54,54,54,54,54,54,54,54,57,57
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,58,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,58,58,58,58,58,58,58,58,68,68,68,53,58,58,58,58,58,58,58,58,58,58,53,58,68,68,53,53,53,68,68,53,68,68,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,58,58,58,58,58,58,68,68,68,68,68,58,58,58,58,58,58,58,53,53,53,53,53,53,58,58,58,53,68,53,53,68,68,68,68,53,53,58,58,58,58,58,58,58,58,68,68
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,48,48,48,48,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,48,56,56,56,48,48,48,48,48,48,48,56,48,48,48,48,56,56,56,56,56,48,48,48,48,48,48,48,48,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,48,48,48,56,56,56,56,56,56,48,56,48,48,48,48,48,48,48,48,56,56,56,56,56,56,56,56,48,56
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,55,55,55,55,57,57,57,53,53,55,55,57,53,53,53,53,53,53,53,53,53,53,53,44,53,53,53,53,53,53,53,53,53,53,55,53,57,53,55,55,55,55,55,55,55,57,55,55,55,55,44,44,44,44,44,55,55,55,55,55,55,55,44,53,53,53,53,53,53,57,57,57,57,57,53,53,53,53,53,53,53,44,44,44,44,44,44,53,53,53,55,57,55,55,55,57,57,57,55,55,53,53,53,53,53,53,53,53,57,57
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,56,56,56,51,51,51,51,53,53,56,56,53,53,53,53,53,53,53,53,53,51,53,53,44,53,53,53,53,53,53,53,53,53,53,56,53,51,51,56,56,56,51,51,56,51,51,56,56,56,56,44,44,44,44,44,56,56,56,56,56,56,56,44,53,53,53,53,53,51,51,51,51,51,51,53,53,53,53,53,53,53,44,44,44,44,44,44,53,53,53,56,51,56,56,51,51,51,51,56,56,53,53,53,53,53,53,53,53,51,51
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,60,60,60,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,60,59,60,59,59,59,59,59,54,54,54,54,60,60,60,60,60,60,60,60,60,60,54,59,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,60,60,60,60,60,60,54,54,54,54,54,60,60,60,60,60,60,60,54,54,54,54,54,54,60,60,60,54,54,54,54,54,54,54,54,54,54,60,60,60,60,60,59,59,59,54,54
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,60,60,60,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,60,60,61,61,61,61,61,58,58,58,60,60,60,60,60,60,60,60,60,60,60,58,61,61,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,60,60,60,60,60,61,61,61,58,58,61,60,60,60,60,60,60,60,58,58,58,58,58,58,60,60,60,58,58,58,58,58,58,58,58,58,58,60,60,61,61,61,61,61,61,58,58
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,109,109,109,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,59,58,59,59,59,59,59,58,58,58,109,109,109,109,109,109,109,109,109,109,109,58,59,59,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,109,109,109,109,109,109,58,58,58,58,58,109,109,109,109,109,109,109,58,58,58,58,58,58,109,109,109,58,58,58,58,58,58,58,58,58,58,109,109,109,109,109,59,59,59,58,58
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,153,153,153,153,153,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,153,153,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,153,153,153,153,153,153,153,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,153,153,153,153,153,153,59,59
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,81,81,81,81,81,81,63,153,153,153,153,153,153,153,153,153,81,63,63,63,63,63,63,153,153,153,153,153,153,153,153,153,153,153,81,81,81,63,81,81,81,81,81,81,81,81,81,81,81,81,153,153,153,153,153,81,81,81,81,81,81,81,153,153,153,81,81,81,81,81,81,81,81,81,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,81,81,81,81,81,81,81,81,81,81,153,153,81,81,153,153,153,153,81,81
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,62,62,62,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,62,62,62,62,62,62,64,64,64,64,64,62,62,62,62,62,62,62,62,62,62,62,64,81,81,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,62,62,81,81,81,81,81,81,81,81,81,62,62,62,62,62,62,62,64,64,64,64,64,64,62,62,62,64,64,64,64,64,64,64,64,64,64,62,62,81,81,62,62,62,62,64,64
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,63,65,63,63,63,63,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,63,63,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,63,63,63,63,63,65,63,63,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,63,63,63,63,63,63,65,65
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,64,64,64,64,64,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,64,64,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,64,64,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,64,64,64,64,64,64,66,66
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,83,83,83,83,83,83,52,67,67,67,67,83,67,67,67,67,83,83,83,83,83,67,67,67,67,67,67,67,67,67,67,67,67,67,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,67,67,83,67,67,83,83,83,83,83,83,83,83,67,67,67,67,67,83,83,83,83,83,83,67,67,67,67,67,67,67,83,83,83,67,67,67,67,67,67,83,83,83,83,83,83,83,83,83,83,67,67,83,83,83,83,67,67,83,83
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,66,66,66,66,68,68,68,68,68,68,68,68,68,66,66,66,66,66,68,68,68,68,68,68,68,68,68,68,68,68,68,66,66,66,66,66,66,66,66,66,66,66,66,68,66,66,66,68,68,68,68,68,66,66,66,66,66,66,66,68,68,68,68,68,68,66,66,66,66,66,66,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,66,66,66,66,66,66,66,66,66,66,68,68,66,66,66,68,68,68,66,66
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,67,67,67,67,54,54,54,54,54,54,54,54,54,67,67,67,67,67,67,67,54,54,54,54,54,54,54,54,54,54,54,67,67,67,67,67,67,67,67,67,67,67,67,54,67,67,67,54,54,54,54,54,67,67,67,67,67,67,67,54,54,54,54,54,54,67,67,67,67,67,67,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,67,67,67,67,67,67,67,67,67,67,54,54,54,54,54,54,54,54,67,67
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38,38,38,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38,38,38,38,38,38,38,38,38,38,38,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38,38,38,37,37,37,37,37,37,37,38,38,37,37,38,38,37,37,37,37,37,37,38,38,38,37,37,37,37,37,37,37,37,37,37,38,38,37,37,37,37,37,37,37,37
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,72,72,72,72,38,72,72,72,72,72,72,72,72,38,38,38,38,72,71,72,72,72,72,72,72,72,72,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,72,72,72,72,72,72,38,38,38,38,38,72,72,72,72,72,72,72,38,38,38,38,38,38,71,72,72,38,38,38,38,38,38,38,38,38,38,72,72,72,72,72,72,72,72,38,38
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,133,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,73,73,73,70,73,73,70,70,73,70,73,73,73,73,73,73,73,73,73,73,73,73,73,70,70,70,70,70,70,134,73,73,73,73,73,73,73,70,73,73,70,70,70,70,70,70,73,70,70,73,73,73,70,70,70,70,70,70,70,70,70,70,70,70,70,70,73,73,73,73,73,73,70,70,70,70,70,73,73,73,73,73,73,73,70,70,70,70,70,70,70,134,73,70,70,70,70,70,70,70,70,70,70,73,73,73,73,73,73,73,73,70,70
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,72,72,72,72,134,74,74,74,74,74,74,72,74,74,72,72,72,74,72,72,74,72,72,74,74,74,74,72,72,72,72,72,72,72,72,72,72,72,72,72,74,74,74,74,74,74,74,72,72,72,74,74,74,74,74,74,74,74,72,72,72,72,72,72,72,134,74,72,72,72,74,72,72,72,72,74,74,74,74,74,74,74,74,74,74,72,72
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,146,73,73,73,146,73,73,73,73,73,73,73,73,73,73,73,73,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,73,73,73,73,73,73,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,73,73,73,73,73,73,73,146,146,146,146,73,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,73,146,146,73,73,146,73,73,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146
135,135,135,135,135,135,135,135,76,135,135,135,135,135,135,135,135,135,135,135,76,76,76,76,76,76,76,76,76,76,76,76,76,76,135,135,135,135,135,135,135,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,135,135,135,135,135,135,135,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,135,135,135,76,76,76,76,76,76,76,76,76,76,135,76,76,76,76,76,76,76,76,76
77,75,77,75,77,75,77,75,77,77,75,75,75,75,77,77,77,75,75,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,75,75,75,75,75,75,75,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,75,75,75,75,75,75,75,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,75,75,75,77,77,77,77,77,77,77,77,77,77,75,77,77,77,77,77,77,77,77,77
122,76,122,76,122,76,122,76,122,122,76,76,76,76,122,122,122,76,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,76,76,76,76,76,76,76,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,76,76,76,76,76,76,76,76,78,78,78,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,78,78,78,122,122,122,122,122,122,76,76,76,122,122,122,122,122,122,122,122,122,122,76,122,122,122,122,122,122,122,122,122
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,79,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,79,79,79,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
126,78,126,78,126,78,126,78,126,126,78,78,78,78,126,126,126,78,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,78,78,78,78,78,78,78,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,78,78,78,78,78,78,78,78,78,78,126,126,126,78,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,78,78,78,78,78,78,126,126,78,126,78,78,126,126,126,126,126,126,126,126,126,126,78,78,78,126,126,126,126,126,126,126,126,126,126,78,78,78,78,78,78,78,126,126,126
136,136,136,136,136,136,136,136,136,136,136,105,136,136,105,105,105,105,105,105,136,136,136,136,105,136,136,105,105,136,136,105,136,136,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,136,105,105,105,105,105,105,105,105,105,105,105,105,105,136,136,136,105,105,105,105,105,105,105,105,105,105,105,136,105,105,136,105,105,105,105,105,105,105,105,105,105,105,105,105,136,136,136,136,136,136,136,136,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,136,136,105,105,105,105,136,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,82,82,82,82,82,82,63,62,62,62,62,62,62,62,62,62,62,63,63,63,63,63,63,62,62,62,62,62,62,62,62,62,62,62,82,62,82,63,82,82,82,82,82,82,82,82,82,82,82,82,62,62,82,62,62,82,82,82,82,82,82,82,82,62,62,82,82,82,82,82,82,82,82,82,62,62,62,62,62,62,62,82,82,82,62,62,62,62,62,62,82,82,82,82,82,82,82,82,82,82,62,62,82,82,62,62,62,62,82,82
115,115,115,115,115,115,115,115,115,115,114,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,114,115,115,115,114,114,114,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,114,81,114,81,81,81,81,81,115,115,115,114,114,114,114,114,114,114,114,114,114,114,115,81,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,114,114,114,114,114,114,115,115,115,115,115,114,114,114,114,114,114,114,115,115,115,115,115,115,114,114,114,115,115,115,115,115,115,115,115,115,115,114,114,114,114,114,114,114,81,115,115
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,137,137,137,137,137,137,52,66,66,66,66,137,66,66,66,66,117,117,117,117,66,66,66,66,66,66,66,66,66,66,66,66,66,66,137,117,117,66,137,137,137,137,137,137,137,137,137,137,137,137,66,66,137,66,66,137,137,137,137,137,137,137,137,66,66,66,66,117,117,117,117,117,117,117,66,66,66,66,66,66,66,137,137,137,66,66,66,66,66,66,137,137,137,137,137,137,137,137,137,137,66,66,117,117,117,117,66,66,137,137
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,138,138,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,138,138,138,138,138,138,106,106,106,106,106,106,106,106,106,106,138,138
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,140,140,140,140,140,140,138,138,140,140,140,140,140,140,140,140,140,140,140,140,138,138,138,140,140,140,140,140,140,140,140,138,140,140,140,138,140,138,140,140,138,140,140,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,138,138,138,138,138,138,138,140,140,138,140,138,138,140,140,140,140,138,140,140,140,140,140,140,140,140,140,140,140
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,107,94,94,94,107,107,94,87,87,94,94,94,94,94,94,94,94,94,107,94,107,107,107,107,107,107,107,107,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,107,94,107,139,107,107,107,94,94,94,94,94,94,94,94,94,94,94,94,94
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,88,88,88,88,86,86,86,86,86,86,86,86,86,88,88,88,88,88,88,88,86,86,86,86,86,86,86,86,86,86,86,86,88,88,88,86,86,86,88,88,86,88,88,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,88,88,88,88,88,88,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,88,86,86,86,86,88,88,88,88,86,86,88,88,88,88,86,86,88,88
